"","col_id","col_area","section_id","project_id","max_thick","min_thick","t_age","b_age","pbdb_collections"
"2528",486,15866.701,4242,1,990,122,201.3,252.17,23
"2529",486,15866.701,4241,1,396,76,259.9,279.575,14
"2530",486,15866.701,4240,1,305,0,298.9,313.75,0
"2531",486,15866.701,4239,1,1159,168,332.345,382.7,0
"2532",486,15866.701,4238,1,45,2,393.3,419.2,5
"2533",486,15866.701,4237,1,244,0,445.2,458.4,1
"2534",486,15866.701,4236,1,638,152,487.175,513,1
"2535",487,27616.688,4250,1,915,0,38.675,42.925,0
"2536",487,27616.688,4251,1,1524,1067,70.758,71.429,2
"2537",487,27616.688,4252,1,4412,30,87.175,128.3,26
"2538",487,27616.688,4252,1,198,18,158.354,174.1,4
"2539",487,27616.688,4253,1,990,122,201.3,252.17,1
"2540",487,27616.688,4254,1,396,76,259.9,279.575,0
"2541",487,27616.688,4255,1,385,0,298.9,313.75,0
"2542",487,27616.688,4256,1,945,290,332.345,382.7,18
"2543",487,27616.688,4257,1,244,0,445.2,458.4,0
"2544",487,27616.688,4258,1,1033,257,485.4,513,11
"2545",488,44982.492,3968,1,959,725,84.275,113,69
"2546",488,44982.492,3970,1,34,3,163.5,164.15,2
"2547",488,44982.492,3972,1,1512,190,263,320.05,39
"2548",488,44982.492,3973,1,29,3,332.05,351.5,11
"2549",489,35089.504,3985,1,150,0,67.037,71.0935,35
"2550",489,35089.504,3985,1,2564,62,76.125,113,27
"2551",489,35089.504,3983,1,60,8,158.354,163.5,0
"2552",489,35089.504,3983,1,30,0,165.45,168.3,0
"2553",489,35089.504,3980,1,180,0,274.725,286.225,0
"2554",489,35089.504,3979,1,35,0,306,323.2,0
"2555",489,35089.504,3978,1,60,0,345.5,353.35,0
"2556",489,35089.504,3977,1,155,0,358.9,383.95,0
"2557",489,35089.504,3976,1,30,0,487.175,497.85,0
"2558",490,42234.016,3989,1,1056,152,67.525,100.5,204
"2559",490,42234.016,3990,1,295,0,158.85,171.25,0
"2560",490,42234.016,3991,1,210,0,247.2,252.17,11
"2561",490,42234.016,3994,1,250,0,263,272.3,0
"2562",490,42234.016,3994,1,1053,150,286.225,320.05,0
"2563",490,42234.016,3993,1,502,0,343.5,382.7,0
"2564",490,42234.016,3992,1,647,0,492.5,541,0
"2565",491,56017.109,4004,1,0,0,2.588,32.45,0
"2566",491,56017.109,4003,1,705,275,87.175,100.5,67
"2567",491,56017.109,4002,1,265,135,157.3,170.3,0
"2568",491,56017.109,4001,1,600,500,247.2,252.17,8
"2569",491,56017.109,4000,1,350,100,263,274.725,149
"2570",491,56017.109,3999,1,250,125,337.125,353.35,1
"2571",491,56017.109,3998,1,30,0,358.9,379.925,0
"2572",491,56017.109,3997,1,340,180,493.575,513,14
"2573",491,56017.109,9432,1,60,40,556.667,572.333,0
"2574",491,56017.109,9433,1,1779,1460,643.5,711.5,0
"2575",491,56017.109,9434,1,100,0,766.6676,813.3324,0
"2576",491,56017.109,3996,1,1750,1750,1040,1250,0
"2577",492,37856.277,4007,1,515,27,85.625,145,55
"2578",492,37856.277,4008,1,35,0,234.75,240.75,1
"2579",492,37856.277,4009,1,1860,208,252.17,351.5,0
"2580",492,37856.277,4010,1,100,17,470,497.85,0
"2581",493,30835.875,4013,1,1472,796,72.1,134.625,27
"2582",493,30835.875,4015,1,4435,1350,259.9,313.75,2
"2583",493,30835.875,4012,1,55,15,332.05,358.9,0
"2584",494,34944.922,4024,1,183,0,66,67.525,0
"2585",494,34944.922,4024,1,822,0,83.6,87.175,13
"2586",494,34944.922,4024,1,427,0,90.825,100.5,1
"2587",494,34944.922,4020,1,1173,0,269.2,323.2,3
"2588",494,34944.922,4019,1,160,122,341.375,351.5,0
"2589",494,34944.922,4018,1,81,0,358.9,382.7,0
"2590",494,34944.922,4016,1,2440,0,1610,1660,0
"2591",494,34944.922,4016,1,732,0,1730,1800,0
"2592",495,46254.07,4027,1,1235,0,83.6,103.625,30
"2593",495,46254.07,4029,1,404,0,157.3,176.25,41
"2594",495,46254.07,4028,1,350,300,243.3,252.17,3
"2595",495,46254.07,4033,1,600,0,269.2,286.225,22
"2596",495,46254.07,4033,1,2529,0,294.675,323.2,42
"2597",495,46254.07,4032,1,160,0,343.5,357.05,0
"2598",495,46254.07,4031,1,153,0,363.475,382.7,1
"2599",495,46254.07,4030,1,708,0,487.175,508.5,0
"2600",496,27987.4,4038,1,1385,874,74.0167,113,99
"2601",496,27987.4,4047,1,366,0,272.3,294.675,0
"2602",496,27987.4,4047,1,3674,1185,307.5,323.2,0
"2603",496,27987.4,4046,1,53,24,349.5,353.35,0
"2604",496,27987.4,4045,1,124,46,357.05,382.7,0
"2605",496,27987.4,4044,1,41,24,450.75,455.475,5
"2606",496,27987.4,4043,1,20,15,455.525,458.4,4
"2607",496,27987.4,4042,1,60,5,470,483.475,4
"2608",496,27987.4,4041,1,91,12,490.725,497.85,0
"2609",497,36187.727,4058,1,2862,1217,72.1,126.1,6
"2610",497,36187.727,4051,1,975,315,252.17,323.2,0
"2611",497,36187.727,4050,1,115,0,335,358.9,0
"2612",497,36187.727,4049,1,90,0,471.925,485.4,0
"2613",497,36187.727,4048,1,30,0,487.175,490.725,0
"2614",498,28568.008,4071,1,2891,1238,72.1,116,90
"2615",498,28568.008,4065,1,35,6,213.375,223.125,0
"2616",498,28568.008,4070,1,2314,290,245.9,320.05,1
"2617",498,28568.008,4069,1,105,0,335,353.35,0
"2618",498,28568.008,4068,1,90,0,451,485.4,0
"2619",498,28568.008,4067,1,10,0,492.5,495.725,0
"2620",498,28568.008,4066,1,10,0,496.8,501,0
"2621",499,23233.285,4074,1,1633,27,83.6,100.5,0
"2622",499,23233.285,4078,1,152,0,247.2,268.89,0
"2623",499,23233.285,4084,1,4866,994,269.51,322.15,14
"2624",499,23233.285,4079,1,53,24,341.375,351.5,1
"2625",499,23233.285,4083,1,135,36,357.05,382.7,9
"2626",499,23233.285,4082,1,118,12,445.2,485.4,0
"2627",499,23233.285,4081,1,30,10,492.5,495.725,0
"2628",500,28924.617,4092,1,2580,1850,70.575,122,9
"2629",500,28924.617,4091,1,100,60,157.3,166.1,0
"2630",500,28924.617,4089,1,185,150,247.2,252.17,0
"2631",500,28924.617,4088,1,425,30,269.2,298.9,2
"2632",500,28924.617,4087,1,1055,152,306,323.2,1
"2633",500,28924.617,4086,1,90,30,337.125,382.7,0
"2634",500,28924.617,4085,1,130,60,445.2,510,1
"2635",501,22151.377,4094,1,2267,182,66,92.875,50
"2636",501,22151.377,4095,1,76,24,100.5,113,6
"2637",501,22151.377,4097,1,285,105,157.3,170.3,5
"2638",501,22151.377,4099,1,333,230,247.2,252.17,7
"2639",501,22151.377,4100,1,60,15,254.1025,274.725,0
"2640",501,22151.377,4101,1,385,300,279.575,298.9,0
"2641",501,22151.377,4102,1,826,295,307.5,358.9,0
"2642",501,22151.377,4103,1,136,47,492.5,501,0
"2643",502,20528.293,4104,1,2090,535,66,93.9,4
"2644",502,20528.293,4105,1,132,24,100.5,113,0
"2645",502,20528.293,4107,1,614,452,157.3,170.3,10
"2646",502,20528.293,4109,1,800,622,247.2,252.17,2
"2647",502,20528.293,4112,1,514,300,254.1025,298.9,4
"2648",502,20528.293,4111,1,1071,331,310.5,358.9,0
"2649",502,20528.293,4110,1,425,106,502.5,520,0
"2650",503,23100.828,4124,1,490,65,72.1,85.625,1
"2651",503,23100.828,6421,1,7142,3548,86.3,130.275,10
"2652",503,23100.828,6421,1,122,18,158.85,170.3,1
"2653",503,23100.828,4120,1,440,0,206.7,247.2,0
"2654",503,23100.828,4121,1,346,151,259.9,320.05,7
"2655",503,23100.828,4122,1,122,0,335,358.9,0
"2656",503,23100.828,4123,1,122,100,485.4,535.4,0
"2657",504,21625.08,4128,1,1000,0,66,81.6833,38
"2658",504,21625.08,4128,1,1753,207,89.8,134.625,12
"2659",504,21625.08,4128,1,154,90,158.85,170.3,1
"2660",504,21625.08,4129,1,474,214,201.3,252.17,0
"2661",504,21625.08,4130,1,120,72,259.9,282,0
"2662",504,21625.08,4131,1,585,140,298.9,326.15,0
"2663",504,21625.08,4132,1,215,50,335,358.9,0
"2664",504,21625.08,4133,1,296,0,485.4,503.04,0
"2665",505,16009.653,4141,1,0,0,90.825,130.275,0
"2666",505,16009.653,4141,1,359,51,158.85,174.1,1
"2667",505,16009.653,4141,1,729,287,201.3,252.17,0
"2668",505,16009.653,4140,1,190,23,259.9,282,0
"2669",505,16009.653,4139,1,503,91,317.25,326.15,0
"2670",505,16009.653,4138,1,442,61,335,382.7,0
"2671",505,16009.653,4137,1,152,45,445.2,458.4,0
"2672",505,16009.653,4136,1,500,45,485.4,513,33
"2673",506,19216.754,4148,1,1040,0,66,84.275,3
"2674",506,19216.754,6420,1,2488,1094,85.625,130.275,2
"2675",506,19216.754,6420,1,64,43,158.354,170.3,1
"2676",506,19216.754,4149,1,162,32,201.3,237,0
"2677",506,19216.754,4149,1,1601,15,247.2,252.17,0
"2678",506,19216.754,4150,1,240,180,259.9,282,16
"2679",506,19216.754,4151,1,306,78,317.25,327.1333,12
"2680",506,19216.754,4152,1,215,85,335,358.9,0
"2681",506,19216.754,4153,1,190,0,485.4,503.04,0
"2682",507,13335.351,4162,1,9430,1815,90.825,130.275,11
"2683",507,13335.351,4161,1,1493,240,158.85,174.1,123
"2684",507,13335.351,4161,1,2715,361,201.3,252.17,17
"2685",507,13335.351,4160,1,400,75,259.9,282,10
"2686",507,13335.351,4159,1,550,450,294.675,332.05,0
"2687",507,13335.351,4158,1,710,140,335,382.7,1
"2688",507,13335.351,4157,1,460,0,419.2,427.4,0
"2689",507,13335.351,4156,1,250,0,445.2,458.4,0
"2690",507,13335.351,4155,1,430,60,485.4,513,0
"2691",508,30412.623,4170,1,0,0,87.175,130.275,0
"2692",508,30412.623,4170,1,0,0,158.85,168.8,0
"2693",508,30412.623,4169,1,0,0,201.3,319.714,0
"2694",508,30412.623,4168,1,0,0,335,358.9,0
"2695",508,30412.623,10067,1,0,0,485.4,532.6,0
"2696",509,21201.104,4175,1,1143,0,66,83.6,9
"2697",509,21201.104,4175,1,2016,1555,87.175,130.275,10
"2698",509,21201.104,4175,1,153,35,145,174.1,72
"2699",509,21201.104,4175,1,38,16,208.5,238.25,4
"2700",509,21201.104,4175,1,251,206,247.2,282,5
"2701",509,21201.104,4176,1,85,55,313.75,331.755,1
"2702",509,21201.104,4177,1,152,61,332.345,358.9,0
"2703",509,21201.104,4178,1,327,61,485.4,513,0
"2704",510,17354.104,4187,1,5157,1679,66,130.275,13
"2705",510,17354.104,4187,1,206,0,145,174.1,4
"2706",510,17354.104,4187,1,70,9,208.5,237,0
"2707",510,17354.104,4187,1,76,15,247.2,252.17,5
"2708",510,17354.104,4181,1,116,46,259.9,282,16
"2709",510,17354.104,4182,1,122,37,312,331.755,24
"2710",510,17354.104,4183,1,273,72,332.345,382.7,0
"2711",510,17354.104,4184,1,91,0,445.2,459.8,1
"2712",510,17354.104,4185,1,521,188,485.4,513,1
"2713",511,18071.139,4195,1,0,0,67.037,69.0805,0
"2714",511,18071.139,4194,1,0,0,70.575,130.275,0
"2715",511,18071.139,4194,1,0,0,158.85,174.1,1
"2716",511,18071.139,4194,1,0,0,201.3,252.17,10
"2717",511,18071.139,4193,1,0,0,259.9,282,59
"2718",511,18071.139,4192,1,0,0,298.9,331.755,8
"2719",511,18071.139,4191,1,0,0,332.345,382.7,0
"2720",511,18071.139,4190,1,0,0,445.2,458.4,0
"2721",511,18071.139,4189,1,0,0,485.4,513,0
"2722",512,35643.07,4200,1,1239,106,67.0167,122,191
"2723",512,35643.07,8850,1,171,60,158.85,174.1,4
"2724",512,35643.07,4201,1,152,107,201.3,252.17,0
"2725",512,35643.07,4202,1,207,138,259.9,282,0
"2726",512,35643.07,4203,1,366,113,286.225,320.05,1
"2727",512,35643.07,4204,1,170,83,335,358.9,0
"2728",512,35643.07,4205,1,24,0,445.2,470,5
"2729",512,35643.07,4206,1,4,1,485.4,501,116
"2730",513,40991.184,4217,1,600,200,66,72.1,3
"2731",513,40991.184,4217,1,1430,790,87.175,130.275,6
"2732",513,40991.184,4217,1,330,190,145,174.1,16
"2733",513,40991.184,4213,1,390,235,201.3,282,5
"2734",513,40991.184,4212,1,90,45,312,331.755,9
"2735",513,40991.184,4211,1,240,120,332.345,358.9,0
"2736",513,40991.184,4210,1,160,45,445.2,459.8,7
"2737",513,40991.184,4209,1,260,80,485.4,513,1
"2738",514,12729.074,4219,1,600,200,66,72.1,0
"2739",514,12729.074,4219,1,1799,912,80.725,130.275,32
"2740",514,12729.074,4219,1,330,190,145,174.1,18
"2741",514,12729.074,4219,1,15,0,247.2,252.17,1
"2742",514,12729.074,4220,1,100,70,259.9,282,0
"2743",514,12729.074,4221,1,180,70,298.9,331.755,1
"2744",514,12729.074,4222,1,300,140,332.345,382.7,0
"2745",514,12729.074,4223,1,160,45,445.2,458.4,1
"2746",514,12729.074,4224,1,410,200,485.4,513,0
"2747",515,26709.938,4229,1,350,140,72.1,74.975,0
"2748",515,26709.938,4229,1,60,20,80.725,83.6,0
"2749",515,26709.938,4229,1,1499,912,90.825,130.275,4
"2750",515,26709.938,4229,1,180,70,158.354,174.1,5
"2751",515,26709.938,4229,1,30,0,208.5,237,0
"2752",515,26709.938,4229,1,220,75,247.2,280.3833,0
"2753",515,26709.938,4230,1,210,70,298.9,331.755,0
"2754",515,26709.938,4231,1,358,90,332.345,382.7,1
"2755",515,26709.938,4233,1,460,295,485.4,513,0
"2756",516,40972.539,4264,1,10,0,0,0.0117,0
"2757",516,40972.539,4263,1,1669,0,38.675,64.9,104
"2758",516,40972.539,6368,1,2556,390,67.037,90.7225,91
"2759",516,40972.539,6369,1,65,0,90.9275,93.2167,1
"2760",516,40972.539,6370,1,4437,93,93.9,171.25,4
"2761",517,72488.336,4265,1,295,0,0,0.6558,1
"2762",517,72488.336,4265,1,16364,1140,5.333,90.7225,75
"2763",517,72488.336,4266,1,3450,740,90.9275,158.85,1
"2764",517,72488.336,4267,1,0,0,161.95,166.65,0
"2765",518,57927.391,4268,1,30,0,0,0.0117,0
"2766",518,57927.391,4268,1,12050,1813,5.333,90.825,11
"2767",518,57927.391,4269,1,1832,885,91.8705,123.5,0
"2768",518,57927.391,4270,1,120,20,161.95,167.75,0
"2769",519,52855.469,4276,1,15,0,0,0.0117,0
"2770",519,52855.469,4277,1,300,0,5.333,11.62,0
"2771",519,52855.469,4277,1,3766,0,22.3825,64.9,183
"2772",519,52855.469,4278,1,2516,130,67.037,90.7225,135
"2773",519,52855.469,4275,1,120,30,90.9275,92.875,0
"2774",519,52855.469,4274,1,3654,139,93.9,166.1,114
"2775",519,52855.469,4271,1,1280,797,282,323.2,0
"2776",520,37427.793,4284,1,20,0,0,0.0117,0
"2777",520,37427.793,4285,1,400,0,5.333,14.895,0
"2778",520,37427.793,4285,1,2139,0,31,54.6333,119
"2779",520,37427.793,4285,1,920,0,56,64.9,84
"2780",520,37427.793,4282,1,763,0,67.525,89.8,155
"2781",520,37427.793,6371,1,32,0,90.825,92.875,0
"2782",520,37427.793,4283,1,6449,42,93.9,166.1,139
"2783",520,37427.793,4280,1,152,0,312,323.2,0
"2784",521,37048.836,4286,1,20,0,0,0.0117,0
"2785",521,37048.836,4287,1,1647,0,31,52.925,27
"2786",521,37048.836,4287,1,273,0,58.4,64.9,15
"2787",521,37048.836,4288,1,989,22,67.525,90.7225,39
"2788",521,37048.836,6372,1,65,0,90.9275,92.875,0
"2789",521,37048.836,4289,1,8020,0,93.9,166.1,8
"2790",521,37048.836,4291,1,810,0,282,335,0
"2791",522,19560.527,4296,1,90,0,0.0117,3.6,0
"2792",522,19560.527,4297,1,3750,180,28.1,64.9,97
"2793",522,19560.527,4298,1,695,397,66.7015,89.8,2
"2794",522,19560.527,4295,1,7035,1388,90.825,168.3,1
"2795",523,20640.609,4299,1,60,0,0.0117,3.6,0
"2796",523,20640.609,4300,1,235,0,33.9,38.675,9
"2797",523,20640.609,4300,1,460,0,40.1333,49.85,3
"2798",523,20640.609,4300,1,335,165,58.4,64.9,0
"2799",523,20640.609,4301,1,1155,362,66.7015,89.8,33
"2800",523,20640.609,4302,1,280,29,90.825,97.233,0
"2801",523,20640.609,4303,1,8052,698,98.85,161.857,3
"2802",523,20640.609,4304,1,1086,52,161.95,168.3,0
"2803",524,47206.996,4315,1,105,0,0.0117,2.1586,0
"2804",524,47206.996,4314,1,320,0,33.9,38.675,23
"2805",524,47206.996,4314,1,1140,645,40.1333,64.9,44
"2806",524,47206.996,4312,1,495,35,67.037,89.8,0
"2807",524,47206.996,4311,1,250,0,90.825,97.233,0
"2808",524,47206.996,4310,1,6950,1122,101.2813,168.3,0
"2809",524,47206.996,4307,1,1400,0,257.9675,303.7,0
"2810",524,47206.996,4306,1,1400,0,306,320.05,0
"2811",525,39903.676,4316,1,95,0,0.0117,0.4411,0
"2812",525,39903.676,4316,1,85,0,0.6558,3.6,0
"2813",525,39903.676,4317,1,1485,0,20.44,38.675,35
"2814",525,39903.676,4317,1,2515,430,40.1333,64.9,1
"2815",525,39903.676,4318,1,1365,751,67.037,89.8,0
"2816",525,39903.676,4322,1,7510,2920,90.825,161.795,1
"2817",525,39903.676,4320,1,100,410,162.105,168.3,0
"2818",526,57458.922,4323,1,30,5,0,0.0117,6
"2819",526,57458.922,4323,1,980,120,0.4411,1.9439,0
"2820",526,57458.922,4323,1,1500,0,2.588,5.333,0
"2821",526,57458.922,4323,1,3030,1310,19.3225,27.6247,0
"2822",526,57458.922,4323,1,3515,1017,28.1,64.9,19
"2823",526,57458.922,10074,1,3548,620,66,131.15,1
"2824",527,24818.896,4334,1,6,0,0.6558,1.8795,0
"2825",527,24818.896,4332,1,128,68,34.875,40.425,109
"2826",527,24818.896,4332,1,100,45,42.1125,50.5333,26
"2827",527,24818.896,4331,1,752,207,52.925,64.9,43
"2828",527,24818.896,4329,1,506,280,67.037,86.3,28
"2829",527,24818.896,4330,1,357,0,88.925,95.385,0
"2830",527,24818.896,4328,1,2043,137,95.55,160.772,0
"2831",527,24818.896,4327,1,127,0,161.95,166.65,0
"2832",527,24818.896,4325,1,0,0,312,343.5,0
"2833",527,24818.896,4324,1,0,0,458.4,541,0
"2834",528,18244.35,4337,1,12,0,0.6558,1.8795,0
"2835",528,18244.35,4339,1,15,0,12.17,13.82,0
"2836",528,18244.35,4339,1,343,123,22.3825,40.8625,245
"2837",528,18244.35,4339,1,109,82,41.3,50.5333,14
"2838",528,18244.35,4340,1,935,745,53.2667,64.9,87
"2839",528,18244.35,4341,1,568,448,67.037,86.3,26
"2840",528,18244.35,4342,1,445,377,88.925,95.385,0
"2841",528,18244.35,4344,1,4026,1923,95.55,159.3666,0
"2842",528,18244.35,4343,1,0,0,161.95,164.15,0
"2843",529,31194.303,4349,1,5,0,0,0.0059,0
"2844",529,31194.303,4350,1,38,0,0.6558,2.1586,0
"2845",529,31194.303,4352,1,1432,403,3.347,49.85,9
"2846",529,31194.303,4348,1,842,537,53.95,62.7,4
"2847",529,31194.303,4347,1,892,0,67.037,95.385,0
"2848",529,31194.303,4346,1,2757,0,98.85,160.772,0
"2849",530,16875.943,4354,1,622,18,4.8998,26.8325,6
"2850",530,16875.943,4355,1,277,133,28.1,50.5333,180
"2851",530,16875.943,4356,1,553,223,53.2667,65.2667,150
"2852",530,16875.943,4357,1,502,314,67.0167,86.3,37
"2853",530,16875.943,4358,1,225,30,89.8,95.385,0
"2854",531,8593.644,4369,1,12,4,0,0.0117,0
"2855",531,8593.644,4367,1,573,0,4.8998,26.8325,5
"2856",531,8593.644,4366,1,43,0,28.1,29.55,0
"2857",531,8593.644,4365,1,208,0,33.9,49.85,0
"2858",531,8593.644,4364,1,861,0,53.2667,65.2667,0
"2859",531,8593.644,4363,1,434,0,67.037,86.3,0
"2860",531,8593.644,4362,1,369,0,89.8,95.385,0
"2861",531,8593.644,4361,1,3260,0,95.55,160.772,0
"2862",531,8593.644,4359,1,193,0,161.95,166.65,0
"2863",532,9880.197,4370,1,12,0,0,0.0117,0
"2864",532,9880.197,4371,1,1013,631,4.8998,26.8325,0
"2865",532,9880.197,4372,1,84,0,28.1,29.55,0
"2866",532,9880.197,4373,1,96,0,33.9,49.85,0
"2867",532,9880.197,4374,1,615,0,53.95,64.9,1
"2868",532,9880.197,4375,1,472,0,67.037,86.3,0
"2869",532,9880.197,4376,1,465,0,88.925,95.385,0
"2870",532,9880.197,4377,1,3809,0,95.55,160.431,0
"2871",532,9880.197,4378,1,11,0,161.95,164.15,0
"2872",533,13758.62,4385,1,182,0,32.45,49.85,7
"2873",533,13758.62,4384,1,348,0,53.2667,65.2667,14
"2874",533,13758.62,4383,1,522,0,67.037,86.3,1
"2875",533,13758.62,4382,1,310,0,88.925,95.385,0
"2876",533,13758.62,4381,1,1763,0,95.55,160.431,0
"2877",533,13758.62,4380,1,3,0,165.45,166.65,0
"2878",534,10981.292,4386,1,61,0,64.5333,65.2667,6
"2879",534,10981.292,4387,1,543,0,67.037,86.3,133
"2880",534,10981.292,4390,1,229,0,88.925,95.385,0
"2881",534,10981.292,4389,1,533,0,95.55,132.025,0
"2882",534,10981.292,4388,1,351,0,201.3,228,0
"2883",535,11541.857,4397,1,159,0,33.9,49.85,7
"2884",535,11541.857,4396,1,341,0,53.2667,64.9,16
"2885",535,11541.857,4395,1,383,0,70.575,86.3,0
"2886",535,11541.857,4394,1,1239,0,89.8,132.025,0
"2887",535,11541.857,4391,1,166,0,201.3,228,0
"2888",535,11541.857,4392,1,166,0,464.0001,485.4,0
"2889",536,10206.273,4401,1,113,0,33.9,35.3625,3
"2890",536,10206.273,6374,1,75,0,40.425,42.925,0
"2891",536,10206.273,4402,1,59,0,46.175,50.5333,1
"2892",536,10206.273,6375,1,23,0,53.95,55.8975,2
"2893",536,10206.273,4403,1,89,0,56.08,58.4,3
"2894",536,10206.273,4404,1,66,0,62.7,64.9,8
"2895",536,10206.273,4405,1,85,0,66.61,68.44,0
"2896",536,10206.273,4406,1,324,0,70.0667,89.8,11
"2897",536,10206.273,4407,1,262,0,91.8705,97.596,0
"2898",536,10206.273,4408,1,804,0,100.5,116,0
"2899",536,10206.273,4409,1,40,0,143.7,146.775,0
"2900",536,10206.273,4411,1,0,0,382.7,470,0
"2901",537,15751.023,4428,1,20,0,1.7292,2.1586,0
"2902",537,15751.023,6376,1,27,11,13.4533,13.82,0
"2903",537,15751.023,4427,1,120,41,16.5288,17.6463,0
"2904",537,15751.023,6377,1,130,56,21.0875,22.3825,5
"2905",537,15751.023,4426,1,68,18,24.2975,26.8325,0
"2906",537,15751.023,4425,1,233,99,29.0667,32.45,0
"2907",537,15751.023,4424,1,160,80,33.9,37.8,2
"2908",537,15751.023,4423,1,49,0,38.675,49.85,0
"2909",537,15751.023,4422,1,405,107,53.95,58.6667,0
"2910",537,15751.023,4421,1,707,155,62.7,64.9,0
"2911",537,15751.023,4420,1,300,0,67.525,89.8,0
"2912",537,15751.023,4419,1,230,0,91.8705,97.596,0
"2913",537,15751.023,4418,1,786,107,100.5,116,0
"2914",537,15751.023,4417,1,0,0,143.7,146.775,0
"2915",538,35222.723,4431,1,20,0,1.7292,2.1586,0
"2916",538,35222.723,4432,1,5,0,2.588,3.347,11
"2917",538,35222.723,4433,1,61,20,16.417,17.758,14
"2918",538,35222.723,4434,1,60,0,21.0875,22.5983,18
"2919",538,35222.723,4435,1,162,68,28.1,32.305,22
"2920",538,35222.723,4437,1,267,110,32.595,35.2,26
"2921",538,35222.723,4436,1,805,505,40.425,50.5333,6
"2922",538,35222.723,4438,1,255,180,53.95,58.4,0
"2923",538,35222.723,4439,1,694,138,67.525,89.8,0
"2924",538,35222.723,4440,1,246,75,90.825,95.55,0
"2925",538,35222.723,4441,1,1059,680,100.5,116,0
"2926",538,35222.723,4442,1,540,245,143.7,146.775,0
"2927",538,35222.723,4444,1,170,0,153.4,156,0
"2928",538,35222.723,4445,1,215,0,161.95,164.15,0
"2929",538,35222.723,4447,1,0,0,419.2,485.4,3
"2930",539,41167.285,4462,1,20,0,0.4411,0.8705,0
"2931",539,41167.285,4463,1,33,0,1.5575,2.841,0
"2932",539,41167.285,6378,1,58,0,13.0867,14.035,16
"2933",539,41167.285,6379,1,65,0,16.5288,17.6463,4
"2934",539,41167.285,4465,1,42,0,21.0875,23.03,8
"2935",539,41167.285,4461,1,61,0,28.1,32.45,3
"2936",539,41167.285,4460,1,280,55,33.9,35.2,9
"2937",539,41167.285,4459,1,895,360,40.075,50.5333,0
"2938",539,41167.285,4458,1,565,160,53.95,57.0667,0
"2939",539,41167.285,4457,1,906,90,67.525,89.8,0
"2940",539,41167.285,4456,1,170,0,93.2235,97.233,0
"2941",539,41167.285,4455,1,490,0,100.5,109.875,0
"2942",539,41167.285,4454,1,150,0,143.7,146.775,0
"2943",539,41167.285,4451,1,0,0,379,428.9,0
"2944",539,41167.285,4450,1,610,0,455.5,485.4,0
"2945",540,17267.938,4467,1,20,0,1.9439,2.588,0
"2946",540,17267.938,4468,1,3,0,2.841,3.347,0
"2947",540,17267.938,6380,1,240,0,12.995,13.82,0
"2948",540,17267.938,4469,1,140,0,16.5288,17.6463,0
"2949",540,17267.938,6381,1,40,0,21.0875,22.3825,0
"2950",540,17267.938,4470,1,30,0,28.1,29.55,0
"2951",540,17267.938,4471,1,120,60,34.3875,35.3625,0
"2952",540,17267.938,4472,1,385,160,40.425,50.5333,0
"2953",540,17267.938,4473,1,270,100,53.95,58.6667,0
"2954",540,17267.938,4474,1,63,0,62.7,64.9,6
"2955",540,17267.938,4475,1,325,0,67.525,89.8,0
"2956",540,17267.938,4476,1,175,0,91.8705,97.596,0
"2957",541,19484.418,4491,1,20,0,0.4411,0.8705,11
"2958",541,19484.418,4490,1,20,0,1.7292,2.1586,0
"2959",541,19484.418,4489,1,3,0,2.588,2.841,0
"2960",541,19484.418,6382,1,3,0,4.8998,5.333,0
"2961",541,19484.418,6383,1,214,0,12.17,14.5367,3
"2962",541,19484.418,6384,1,42,0,16.715,17.46,2
"2963",541,19484.418,6385,1,15,0,20.8717,21.3033,0
"2964",541,19484.418,4488,1,23,0,22.3825,22.7063,2
"2965",541,19484.418,4487,1,39,0,29.55,32.9333,1
"2966",541,19484.418,4486,1,175,15,34.3875,36.3375,22
"2967",541,19484.418,4485,1,956,164,40.425,49.85,0
"2968",541,19484.418,4484,1,100,0,53.95,58.4,0
"2969",541,19484.418,4483,1,20,0,64.5333,65.2667,0
"2970",541,19484.418,4482,1,400,0,67.525,89.8,0
"2971",542,21446.988,4494,1,23,0,22.0588,22.7063,0
"2972",542,21446.988,4495,1,8,0,31.58,33.32,0
"2973",542,21446.988,4496,1,156,0,34.212,36.24,10
"2974",542,21446.988,4497,1,220,0,40.425,50.5333,1
"2975",542,21446.988,4498,1,80,0,53.95,58.4,0
"2976",542,21446.988,4499,1,100,0,64.35,65.45,1
"2977",542,21446.988,4500,1,525,0,70.575,89.8,0
"2978",542,21446.988,4502,1,125,0,100.5,109.875,0
"2979",543,10452.89,4521,1,25,0,0,0.6558,0
"2980",543,10452.89,4520,1,150,20,2.841,4.0333,0
"2981",543,10452.89,4519,1,222,72,8.3395,13.27,0
"2982",543,10452.89,4518,1,129,12,14.3575,17.0875,0
"2983",543,10452.89,4517,1,40,12,24.2975,26.8325,1
"2984",543,10452.89,4516,1,132,28,29.55,32.9333,0
"2985",543,10452.89,4515,1,140,27,33.9,34.875,23
"2986",543,10452.89,4514,1,290,217,40.425,49.85,0
"2987",543,10452.89,4513,1,581,457,53.95,58.4,0
"2988",543,10452.89,4512,1,0,0,64.5333,65.2667,0
"2989",543,10452.89,4511,1,475,0,67.525,89.8,0
"2990",543,10452.89,4510,1,300,0,91.8705,97.233,0
